date,hour,target1,target2
2018-10-29,8,29.9018,49.9684
2018-10-29,9,26.1891,26.3205
2018-10-29,10,29.205,20.9507
2018-10-29,11,28.1214,61.6025
2018-10-29,12,27.9857,34.5116
2018-10-29,13,29.2527,19.9256
2018-10-29,14,27.3806,19.2554
2018-10-29,15,25.8262,22.0177
2018-10-29,16,25.1633,24.1105
2018-10-29,17,26.7758,21.2479
2018-10-29,18,28.846,23.7141
2018-10-29,19,36.323,24.8074
2018-10-29,20,37.4683,27.0655
2018-10-29,21,33.0163,28.0635
2018-10-29,22,30.2944,29.6356
2018-10-29,23,26.0344,30.9919
2018-10-29,24,23.8754,24.9938
2018-10-30,1,25.5604,21.9778
2018-10-30,2,24.7358,22.6301
2018-10-30,3,23.5795,23.7969
2018-10-30,4,23.6888,23.0947
2018-10-30,5,24.6232,21.8381
2018-10-30,6,29.9525,23.1218
2018-10-30,7,41.8678,30.9776
2018-10-30,8,48.8367,36.8329
2018-10-30,9,43.1457,34.7001
2018-10-30,10,51.0159,136.5995
2018-10-30,11,49.3174,34.0833
2018-10-30,12,45.5845,35.1758
2018-10-30,13,38.8176,32.1755
2018-10-30,14,34.1754,32.7145
2018-10-30,15,31.1626,32.6072
2018-10-30,16,30.0027,29.7845
2018-10-30,17,33.2106,30.2635
2018-10-30,18,35.8552,28.7155
2018-10-30,19,45.7675,124.5949
2018-10-30,20,46.6517,140.3357
2018-10-30,21,36.6515,30.3454
2018-10-30,22,32.8798,23.7686
2018-10-30,23,27.5858,19.8209
2018-10-30,24,21.1949,18.113
2018-10-31,1,20.9541,16.7948
2018-10-31,2,18.9371,18.526
2018-10-31,3,17.4324,10.7591
2018-10-31,4,17.9024,13.5511
2018-10-31,5,19.4219,15.0269
2018-10-31,6,26.0822,15.5727
2018-10-31,7,34.5487,29.4422
2018-10-31,8,38.3567,27.4052
2018-10-31,9,34.965,25.9363
2018-10-31,10,39.1349,27.0548
2018-10-31,11,45.3752,24.3858
2018-10-31,12,37.1013,23.8844
2018-10-31,13,36.9553,27.0685
2018-10-31,14,34.9996,26.914
2018-10-31,15,34.3818,27.9221
2018-10-31,16,34.0316,27.7268
2018-10-31,17,36.2175,28.6284
2018-10-31,18,37.1462,26.119
2018-10-31,19,48.2557,26.4532
2018-10-31,20,37.3937,22.4545
2018-10-31,21,35.6023,19.8717
2018-10-31,22,30.1143,19.0423
2018-10-31,23,24.4693,17.7738
2018-10-31,24,19.2749,3.7984
2018-11-01,1,17.2258,23.0891
2018-11-01,2,14.4166,11.0164
2018-11-01,3,13.81,7.9455
2018-11-01,4,13.885,14.9538
2018-11-01,5,15.4688,18.5038
2018-11-01,6,20.4007,50.8592
2018-11-01,7,22.3701,18.0133
2018-11-01,8,26.3939,26.4806
2018-11-01,9,30.3914,31.464
2018-11-01,10,31.2502,24.1006
2018-11-01,11,31.205,21.6569
2018-11-01,12,26.7098,21.0626
2018-11-01,13,23.1889,16.2261
2018-11-01,14,20.896,17.2779
2018-11-01,15,20.5571,17.3787
2018-11-01,16,19.3736,18.5195
2018-11-01,17,21.5212,17.1808
2018-11-01,18,24.3608,23.9908
2018-11-01,19,32.3213,27.1017
2018-11-01,20,29.6745,26.063
2018-11-01,21,27.1357,17.6407
2018-11-01,22,23.4274,17.9846
2018-11-01,23,21.5924,15.4251
2018-11-01,24,18.4609,15.4932
2018-11-02,1,18.6591,16.1441
2018-11-02,2,16.7873,15.5999
2018-11-02,3,15.6929,14.1244
2018-11-02,4,16.8387,14.7652
2018-11-02,5,19.1103,16.8381
2018-11-02,6,28.4954,16.3629
2018-11-02,7,24.3488,19.3224
2018-11-02,8,25.4979,21.0003
2018-11-02,9,32.0318,24.7034
2018-11-02,10,32.5021,22.1977
2018-11-02,11,32.2017,26.6315
2018-11-02,12,30.3792,24.6241
2018-11-02,13,30.031,23.6814
2018-11-02,14,26.8187,22.2849
2018-11-02,15,25.7035,19.0726
2018-11-02,16,22.5876,17.8362
2018-11-02,17,25.797,17.4924
2018-11-02,18,37.3199,18.031
2018-11-02,19,31.1073,14.0005
2018-11-02,20,23.1922,17.3
2018-11-02,21,22.0044,13.5418
2018-11-02,22,19.0424,10.6216
2018-11-02,23,17.3587,8.1993
2018-11-02,24,15.3609,-0.3509
2018-11-03,1,12.9172,9.6149
2018-11-03,2,13.5097,9.5948
2018-11-03,3,12.7278,14.3736
2018-11-03,4,13.4231,14.5887
2018-11-03,5,15.0717,18.0778
2018-11-03,6,21.8264,25.2647
2018-11-03,7,32.6547,22.8005
2018-11-03,8,32.2765,26.132
2018-11-03,9,32.0078,61.1007
2018-11-03,10,34.7632,41.4589
2018-11-03,11,30.4818,26.6103
2018-11-03,12,26.3498,37.3188
2018-11-03,13,22.7132,36.0084
2018-11-03,14,21.933,42.5068
2018-11-03,15,21.9291,46.7807
2018-11-03,16,22.9317,32.3997
2018-11-03,17,28.9767,226.4212
2018-11-03,18,43.7818,325.0144
2018-11-03,19,40.2166,46.2333
2018-11-03,20,36.9641,35.0006
2018-11-03,21,31.7876,45.173
2018-11-03,22,28.8175,20.9684
2018-11-03,23,26.5531,32.405
2018-11-03,24,22.0297,21.3223
2018-11-04,1,21.0381,20.0977
2018-11-04,2,20.3874,21.6931
2018-11-04,3,19.57,20.9323
2018-11-04,4,19.7026,24.5495
2018-11-04,5,20.4416,45.4214
2018-11-04,6,26.3025,21.786
2018-11-04,7,33.9933,24.1747
2018-11-04,8,32.8613,41.8175
2018-11-04,9,34.6697,60.2214
2018-11-04,10,38.0799,107.9416
2018-11-04,11,35.4774,54.4069
2018-11-04,12,29.8498,76.8197
2018-11-04,13,26.7844,22.1806
2018-11-04,14,26.9094,83.0825
2018-11-04,15,26.5883,23.0635
2018-11-04,16,28.008,22.2473
2018-11-04,17,33.2495,19.4509
2018-11-04,18,40.4128,25.0946
2018-11-04,19,37.1529,14.9653
2018-11-04,20,29.7596,29.0165
2018-11-04,21,25.6447,31.5458
2018-11-04,22,24.9664,22.9696
2018-11-04,23,19.1849,21.9097
2018-11-04,24,17.7898,21.3166
2018-11-05,1,21.8424,23.4562
2018-11-05,2,21.7173,22.5778
2018-11-05,3,21.5178,20.7852
2018-11-05,4,21.8014,18.383
2018-11-05,5,23.8716,23.4843
2018-11-05,6,25.9644,19.6758
2018-11-05,7,35.632,23.715
2018-11-05,8,38.8845,24.3327
2018-11-05,9,39.2579,20.3657
2018-11-05,10,45.4392,22.6944
2018-11-05,11,41.9723,26.1068
2018-11-05,12,36.6038,42.4609
2018-11-05,13,34.343,34.6317
2018-11-05,14,34.1299,26.32
2018-11-05,15,34.3073,47.0067
2018-11-05,16,34.6979,20.7151
2018-11-05,17,42.5251,23.0028
2018-11-05,18,56.1303,50.1278
2018-11-05,19,50.7499,37.6382
2018-11-05,20,43.9811,28.8418
2018-11-05,21,40.9232,29.446
2018-11-05,22,39.42,26.0832
2018-11-05,23,34.3002,23.1813
2018-11-05,24,29.842,26.0638
2018-11-06,1,33.4192,25.4793
2018-11-06,2,32.8089,26.9783
2018-11-06,3,32.4953,31.8856
2018-11-06,4,33.1273,26.0987
2018-11-06,5,35.0049,25.4725
2018-11-06,6,40.6566,30.1836
2018-11-06,7,59.7428,130.3558
2018-11-06,8,62.2816,164.5048
2018-11-06,9,57.6775,33.807
2018-11-06,10,66.1077,87.5633
2018-11-06,11,54.0192,97.4075
2018-11-06,12,52.1196,33.692
2018-11-06,13,48.5188,41.9425
2018-11-06,14,46.0846,38.1744
2018-11-06,15,43.1999,113.0576
2018-11-06,16,42.3478,33.878
2018-11-06,17,47.6673,29.0401
2018-11-06,18,61.625,32.6639
2018-11-06,19,48.1437,33.9827
2018-11-06,20,44.2671,32.1704
2018-11-06,21,42.4824,28.5938
2018-11-06,22,40.945,27.0309
2018-11-06,23,36.0914,24.946
2018-11-06,24,34.1572,45.8594
2018-11-07,1,29.1301,25.7736
2018-11-07,2,28.4834,26.3093
2018-11-07,3,26.4632,25.7591
2018-11-07,4,25.9702,24.9339
2018-11-07,5,28.6823,20.0127
2018-11-07,6,37.3568,19.6805
2018-11-07,7,58.7106,17.0274
2018-11-07,8,51.0501,25.7315
2018-11-07,9,46.9824,29.8215
2018-11-07,10,50.5487,22.7219
2018-11-07,11,46.0235,23.7403
2018-11-07,12,39.9436,23.2537
2018-11-07,13,36.9394,21.2137
2018-11-07,14,34.9663,30.9596
2018-11-07,15,34.0209,29.4461
2018-11-07,16,33.6451,20.7215
2018-11-07,17,46.4706,28.2641
2018-11-07,18,62.8158,29.1069
2018-11-07,19,50.548,30.0251
2018-11-07,20,47.3223,35.4898
2018-11-07,21,45.3799,58.6653
2018-11-07,22,41.7632,41.465
2018-11-07,23,38.6581,27.2977
2018-11-07,24,36.2313,24.0896
2018-11-08,1,35.156,24.4882
2018-11-08,2,33.8739,30.0817
2018-11-08,3,32.5875,24.1107
2018-11-08,4,29.3111,25.2634
2018-11-08,5,29.3046,25.0276
2018-11-08,6,33.2186,32.7948
2018-11-08,7,37.6808,31.9435
2018-11-08,8,37.2863,48.6169
2018-11-08,9,36.7542,52.1044
2018-11-08,10,37.3391,21.9392
2018-11-08,11,34.3432,18.9284
2018-11-08,12,30.1176,31.6128
2018-11-08,13,24.5943,9.2001
2018-11-08,14,22.556,12.8958
2018-11-08,15,20.8919,16.962
2018-11-08,16,20.4477,20.3449
2018-11-08,17,33.0045,55.6044
2018-11-08,18,39.9189,129.1295
2018-11-08,19,36.9101,73.1227
2018-11-08,20,34.0878,48.7356
2018-11-08,21,30.6988,34.2796
2018-11-08,22,29.5051,62.9492
2018-11-08,23,25.7335,22.3691
2018-11-08,24,24.615,20.4038
2018-11-09,1,27.4278,18.5558
2018-11-09,2,28.5161,21.285
2018-11-09,3,28.4184,22.7376
2018-11-09,4,27.1133,24.2258
2018-11-09,5,29.584,25.7304
2018-11-09,6,32.7733,21.9159
2018-11-09,7,39.9057,24.122
2018-11-09,8,43.1494,21.7324
2018-11-09,9,45.7899,25.8041
2018-11-09,10,50.6501,29.0706
2018-11-09,11,43.7348,24.569
2018-11-09,12,40.3391,28.5833
2018-11-09,13,35.9953,27.5838
2018-11-09,14,33.6884,28.9683
2018-11-09,15,32.098,23.8565
2018-11-09,16,29.8797,21.4322
2018-11-09,17,36.7541,24.3626
2018-11-09,18,55.9366,24.7189
2018-11-09,19,49.3666,29.6263
2018-11-09,20,44.1956,28.2235
2018-11-09,21,41.5445,25.7982
2018-11-09,22,38.1246,20.0387
2018-11-09,23,31.8345,18.2277
2018-11-09,24,30.3255,18.7415
2018-11-10,1,21.5073,18.7207
2018-11-10,2,20.939,14.666
2018-11-10,3,21.6666,14.2565
2018-11-10,4,21.4718,9.7074
2018-11-10,5,25.601,14.4293
2018-11-10,6,30.0595,14.3998
2018-11-10,7,41.7296,19.1446
2018-11-10,8,41.2049,20.3715
2018-11-10,9,41.0146,25.7018
2018-11-10,10,43.3806,23.0064
2018-11-10,11,40.9813,29.367
2018-11-10,12,35.8769,38.8585
2018-11-10,13,32.2972,24.7666
2018-11-10,14,33.8722,26.4413
2018-11-10,15,34.1106,19.1026
2018-11-10,16,37.7777,36.0876
2018-11-10,17,47.693,23.5183
2018-11-10,18,63.0456,79.9311
2018-11-10,19,58.6253,47.1874
2018-11-10,20,57.7547,36.1199
2018-11-10,21,55.9365,43.151
2018-11-10,22,51.1154,38.3106
2018-11-10,23,47.6562,58.739
2018-11-10,24,44.4169,32.2499
2018-11-11,1,41.1756,29.348
2018-11-11,2,39.3654,28.2924
2018-11-11,3,38.624,25.6688
2018-11-11,4,39.2704,29.9684
2018-11-11,5,42.8715,30.4975
2018-11-11,6,51.9773,41.8222
2018-11-11,7,76.7433,46.5697
2018-11-11,8,76.3823,61.6742
2018-11-11,9,70.9231,40.8733
2018-11-11,10,85.3865,48.6369
2018-11-11,11,63.1036,51.2201
2018-11-11,12,56.1016,49.005
2018-11-11,13,53.9221,43.829
2018-11-11,14,51.9489,40.1199
2018-11-11,15,49.37,38.3137
2018-11-11,16,47.4387,39.0731
2018-11-11,17,54.717,42.4971
2018-11-11,18,92.4309,49.0282
2018-11-11,19,81.2761,46.0177
2018-11-11,20,69.8555,45.4933
2018-11-11,21,63.9197,46.1191
2018-11-11,22,57.33,41.7471
2018-11-11,23,49.5055,39.7904
2018-11-11,24,46.4598,54.868
2018-11-20,1,25.3493,10.0513
2018-11-20,2,23.8985,10.6415
2018-11-20,3,25.4326,17.8372
2018-11-20,4,23.9725,17.0085
2018-11-20,5,24.8751,20.0699
2018-11-20,6,27.5095,25.7194
2018-11-20,7,31.2207,31.2289
2018-11-20,8,34.1492,47.6258
2018-11-20,9,35.1501,72.9798
2018-11-20,10,37.1039,391.808
2018-11-20,11,32.7233,59.2284
2018-11-20,12,26.6529,-18.0447
2018-11-20,13,22.7793,-31.4992
2018-11-20,14,15.2903,-1.3434
2018-11-20,15,12.0487,-8.9137
2018-11-20,16,9.2647,6.719
2018-11-20,17,12.5954,14.7997
2018-11-20,18,17.2414,7.5927
2018-11-20,19,18.5832,9.6373
2018-11-20,20,16.9609,9.9488
2018-11-20,21,16.581,11.5642
2018-11-20,22,11.7028,5.8053
2018-11-20,23,11.1498,8.6207
2018-11-20,24,9.2211,3.4064
2018-11-21,1,7.6263,7.482
2018-11-21,2,6.2576,0.3155
2018-11-21,3,6.0321,2.9024
2018-11-21,4,7.0501,1.9778
2018-11-21,5,9.6596,6.1045
2018-11-21,6,14.2788,6.467
2018-11-21,7,18.276,3.5182
2018-11-21,8,22.8611,10.5089
2018-11-21,9,26.064,23.6563
2018-11-21,10,28.1026,19.2543
2018-11-21,11,27.0734,18.9206
2018-11-21,12,20.451,16.6893
2018-11-21,13,20.3606,5.5762
2018-11-21,14,17.8797,14.1483
2018-11-21,15,16.9931,0.4488
2018-11-21,16,19.1934,1.435
2018-11-21,17,28.984,55.2508
2018-11-21,18,47.3018,39.0283
2018-11-21,19,39.4516,29.496
2018-11-21,20,33.3629,24.9244
2018-11-21,21,32.4526,26.936
2018-11-21,22,22.8273,28.0897
2018-11-21,23,21.0671,21.1254
2018-11-21,24,18.6637,24.3497
2018-11-22,1,20.508,20.7303
2018-11-22,2,22.215,25.8168
2018-11-22,3,22.8937,24.6148
2018-11-22,4,24.6145,31.7826
2018-11-22,5,31.4696,29.6781
2018-11-22,6,35.8802,37.5686
2018-11-22,7,40.5112,41.9921
2018-11-22,8,42.9491,40.8184
2018-11-22,9,46.591,34.9485
2018-11-22,10,49.6991,37.6117
2018-11-22,11,40.8431,31.1617
2018-11-22,12,32.2149,18.0159
2018-11-22,13,21.9904,16.1013
2018-11-22,14,19.4282,17.0886
2018-11-22,15,18.3842,15.5372
2018-11-22,16,16.982,17.0089
2018-11-22,17,18.4354,27.009
2018-11-22,18,27.8212,21.5273
2018-11-22,19,22.4357,7.5606
2018-11-22,20,21.7466,14.2221
2018-11-22,21,17.491,17.926
2018-11-22,22,15.1291,11.023
2018-11-22,23,9.7568,5.0508
2018-11-22,24,6.0144,5.3558
2018-11-23,1,7.2209,-1.7821
2018-11-23,2,4.5984,-2.8716
2018-11-23,3,3.9949,-3.7962
2018-11-23,4,5.2414,-3.5172
2018-11-23,5,6.1155,5.1457
2018-11-23,6,10.7424,3.3316
2018-11-23,7,13.9562,11.7055
2018-11-23,8,15.484,23.922
2018-11-23,9,18.3446,18.1579
2018-11-23,10,18.7607,17.3163
2018-11-23,11,18.7939,19.4327
2018-11-23,12,17.6517,20.8439
2018-11-23,13,17.2714,19.0017
2018-11-23,14,17.3948,12.9516
2018-11-23,15,17.9526,15.572
2018-11-23,16,21.4479,15.0415
2018-11-23,17,28.5815,9.7071
2018-11-23,18,40.9107,27.9172
2018-11-23,19,38.3953,28.0609
2018-11-23,20,38.4018,36.725
2018-11-23,21,37.0913,30.3193
2018-11-23,22,35.1747,30.1563
2018-11-23,23,34.7808,26.2157
2018-11-23,24,32.6711,24.1777
2018-11-24,1,24.4338,31.2452
2018-11-24,2,27.0291,26.8367
2018-11-24,3,29.3317,25.7139
2018-11-24,4,32.6577,21.5301
2018-11-24,5,35.9817,22.6274
2018-11-24,6,43.7243,27.2853
2018-11-24,7,68.6957,30.3067
2018-11-24,8,62.5301,33.4005
2018-11-24,9,60.4403,36.8736
2018-11-24,10,70.4328,47.2506
2018-11-24,11,58.604,37.8375
2018-11-24,12,51.5958,36.5034
2018-11-24,13,45.3139,32.5458
2018-11-24,14,38.9736,29.9651
2018-11-24,15,35.5237,25.1612
2018-11-24,16,36.488,26.5157
2018-11-24,17,42.1268,35.9324
2018-11-24,18,63.3596,40.1596
2018-11-24,19,55.1323,123.4773
2018-11-24,20,51.6637,46.5072
2018-11-24,21,51.7654,71.5387
2018-11-24,22,45.7117,62.9443
2018-11-24,23,39.1354,34.1246
2018-11-24,24,33.4437,24.7986
2018-11-25,1,33.3268,25.4524
2018-11-25,2,30.9199,26.9581
2018-11-25,3,30.0366,27.2146
2018-11-25,4,30.5325,27.3939
2018-11-25,5,32.3431,26.5673
2018-11-25,6,39.9775,27.2323
2018-11-25,7,53.2591,29.2202
2018-11-25,8,51.9506,35.1077
2018-11-25,9,48.7068,34.1381
2018-11-25,10,48.3245,38.6641
2018-11-25,11,46.5395,33.2143
2018-11-25,12,41.6933,35.3454
2018-11-25,13,38.1182,33.8962
2018-11-25,14,35.2547,34.0235
2018-11-25,15,34.9101,31.849
2018-11-25,16,32.478,32.8617
2018-11-25,17,35.8163,39.2909
2018-11-25,18,46.537,108.426
2018-11-25,19,37.2063,27.5815
2018-11-25,20,35.3235,33.2595
2018-11-25,21,33.1733,29.3044
2018-11-25,22,28.1969,23.9315
2018-11-25,23,23.7898,16.5156
2018-11-25,24,19.6998,15.8262
2018-11-26,1,21.3151,21.952
2018-11-26,2,21.3906,21.5565
2018-11-26,3,21.7509,22.3821
2018-11-26,4,22.8484,21.7525
2018-11-26,5,25.1877,32.8996
2018-11-26,6,30.7024,47.5551
2018-11-26,7,43.7018,41.2737
2018-11-26,8,42.4436,31.1216
2018-11-26,9,39.6828,33.3352
2018-11-26,10,44.7569,28.7202
2018-11-26,11,42.8474,62.151
2018-11-26,12,34.7797,454.9168
2018-11-26,13,33.4998,35.068
2018-11-26,14,32.175,31.7898
2018-11-26,15,29.5536,33.0812
2018-11-26,16,29.7956,33.0287
2018-11-26,17,34.7374,92.7664
2018-11-26,18,43.9524,37.296
2018-11-26,19,40.9654,37.2429
2018-11-26,20,38.2237,34.1446
2018-11-26,21,37.268,34.9333
2018-11-26,22,34.948,31.7547
2018-11-26,23,26.7584,28.7879
2018-11-26,24,21.8487,27.2223
2018-11-27,1,26.9313,29.5891
2018-11-27,2,26.3511,29.6841
2018-11-27,3,26.3786,28.0405
2018-11-27,4,27.4215,28.587
2018-11-27,5,32.8391,26.1709
2018-11-27,6,35.7747,30.3316
2018-11-27,7,47.2397,31.5897
2018-11-27,8,47.5173,53.2131
2018-11-27,9,44.1357,30.1548
2018-11-27,10,49.5317,32.7542
2018-11-27,11,44.9584,58.3823
2018-11-27,12,41.2188,33.9079
2018-11-27,13,38.1922,34.3944
2018-11-27,14,36.6353,35.019
2018-11-27,15,35.5378,34.4291
2018-11-27,16,35.6668,34.7448
2018-11-27,17,39.7053,35.3477
2018-11-27,18,49.8199,36.6219
2018-11-27,19,44.6016,37.1822
2018-11-27,20,39.5555,75.1845
2018-11-27,21,39.3466,39.4601
2018-11-27,22,36.7242,29.8468
2018-11-27,23,33.7979,27.5132
2018-11-27,24,31.3141,35.7128
2018-11-28,1,31.2789,19.3041
2018-11-28,2,27.5659,20.2012
2018-11-28,3,25.8062,21.1527
2018-11-28,4,26.1265,20.9026
2018-11-28,5,27.6425,20.637
2018-11-28,6,34.0302,22.6755
2018-11-28,7,45.2154,24.1656
2018-11-28,8,44.5339,27.3488
2018-11-28,9,41.2065,40.7368
2018-11-28,10,43.2075,29.1692
2018-11-28,11,41.0339,35.8037
2018-11-28,12,37.3781,35.4735
2018-11-28,13,31.8836,55.0704
2018-11-28,14,28.0949,30.294
2018-11-28,15,24.6325,17.5226
2018-11-28,16,21.4872,19.4086
2018-11-28,17,35.5713,26.0434
2018-11-28,18,40.4154,26.9417
2018-11-28,19,30.4533,20.304
2018-11-28,20,26.6764,44.2491
2018-11-28,21,26.5006,41.8714
2018-11-28,22,23.6003,22.6012
2018-11-28,23,18.9735,16.2167
2018-11-28,24,17.0835,-11.7672
2018-11-29,1,17.5189,5.0422
2018-11-29,2,15.1481,5.6316
2018-11-29,3,11.7753,7.018
2018-11-29,4,12.4652,1.0315
2018-11-29,5,13.1769,-7.8985
2018-11-29,6,13.9742,-11.7002
2018-11-29,7,16.5562,1.1632
2018-11-29,8,18.2867,10.273
2018-11-29,9,18.4862,10.251
2018-11-29,10,20.6251,8.0435
2018-11-29,11,21.5439,26.5289
2018-11-29,12,21.6111,3.5468
2018-11-29,13,21.0357,18.3325
2018-11-29,14,19.4833,6.0458
2018-11-29,15,18.5286,6.6543
2018-11-29,16,19.8083,0.3426
2018-11-29,17,28.9556,10.1774
2018-11-29,18,36.9065,22.7938
2018-11-29,19,28.2949,20.4165
2018-11-29,20,25.4869,22.8717
2018-11-29,21,23.7098,17.2281
2018-11-29,22,22.0072,20.6326
2018-11-29,23,20.321,16.2842
2018-11-29,24,17.4853,9.6055
2018-11-30,1,12.5655,14.9349
2018-11-30,2,11.211,10.9221
2018-11-30,3,10.4114,15.8097
2018-11-30,4,12.5665,11.2677
2018-11-30,5,14.8681,22.5862
2018-11-30,6,18.0545,11.237
2018-11-30,7,19.9528,23.0571
2018-11-30,8,26.9826,22.787
2018-11-30,9,28.1075,24.6254
2018-11-30,10,27.9308,19.0689
2018-11-30,11,27.6553,12.4048
2018-11-30,12,28.1164,22.0596
2018-11-30,13,26.0909,34.9772
2018-11-30,14,24.6656,22.7144
2018-11-30,15,25.8786,26.7757
2018-11-30,16,27.8391,24.834
2018-11-30,17,36.7466,52.8027
2018-11-30,18,46.9423,43.533
2018-11-30,19,38.6522,48.2391
2018-11-30,20,37.4801,31.0955
2018-11-30,21,36.6054,52.4503
2018-11-30,22,32.0834,30.3417
2018-11-30,23,28.9529,23.9615
2018-11-30,24,21.1039,26.1874
2018-12-01,1,27.1592,33.4055
2018-12-01,2,25.9517,27.3672
2018-12-01,3,24.1404,24.3409
2018-12-01,4,25.3607,26.3995
2018-12-01,5,30.1037,30.2611
2018-12-01,6,31.1584,40.9453
2018-12-01,7,40.5347,32.0237
2018-12-01,8,44.7494,34.814
2018-12-01,9,43.9571,33.2131
2018-12-01,10,46.4504,27.6431
2018-12-01,11,47.1608,33.3559
2018-12-01,12,43.3317,33.8133
2018-12-01,13,41.8131,35.5782
2018-12-01,14,39.9466,34.7567
2018-12-01,15,39.337,33.8402
2018-12-01,16,39.9036,35.8269
2018-12-01,17,45.2422,33.6802
2018-12-01,18,66.1697,41.4016
2018-12-01,19,51.9909,42.1654
2018-12-01,20,49.1866,41.7839
2018-12-01,21,56.1473,38.7521
2018-12-01,22,47.1415,36.7509
2018-12-01,23,42.5656,65.4477
2018-12-01,24,38.9512,32.0449
2018-12-02,1,34.567,31.0392
2018-12-02,2,33.8,28.6267
2018-12-02,3,33.5568,28.4258
2018-12-02,4,33.5883,29.0884
2018-12-02,5,36.7387,30.3341
2018-12-02,6,42.5658,33.8824
2018-12-02,7,61.7476,49.0365
2018-12-02,8,59.5602,49.675
2018-12-02,9,53.4562,48.8038
2018-12-02,10,54.8822,40.5586
2018-12-02,11,47.2477,99.9088
2018-12-02,12,45.2161,79.337
2018-12-02,13,41.0667,50.8901
2018-12-02,14,39.5724,110.9946
2018-12-02,15,35.5622,57.3049
2018-12-02,16,34.2598,34.4451
2018-12-02,17,39.714,74.633
2018-12-02,18,50.9946,36.8626
2018-12-02,19,44.4019,67.2587
2018-12-02,20,42.9964,34.4706
2018-12-02,21,46.5763,27.9372
2018-12-02,22,41.2814,30.7502
2018-12-02,23,35.0074,25.4625
2018-12-02,24,31.8758,23.5426
2018-12-03,1,25.9477,29.6341
2018-12-03,2,25.0799,27.9252
2018-12-03,3,24.8475,25.0583
2018-12-03,4,25.026,28.175
2018-12-03,5,27.913,35.4637
2018-12-03,6,33.1962,50.8995
2018-12-03,7,47.3563,51.1924
2018-12-03,8,45.7567,73.947
2018-12-03,9,42.3283,36.9038
2018-12-03,10,46.1996,35.2169
2018-12-03,11,36.7146,28.2317
2018-12-03,12,31.896,15.5986
2018-12-03,13,26.8773,18.4722
2018-12-03,14,22.0564,18.7488
2018-12-03,15,19.6897,18.9036
2018-12-03,16,18.8368,23.5039
2018-12-03,17,25.0808,33.998
2018-12-03,18,37.7524,29.0445
2018-12-03,19,31.0916,25.1796
2018-12-03,20,33.3428,27.6768
2018-12-03,21,31.3406,32.1732
2018-12-03,22,27.1727,42.0083
2018-12-03,23,26.835,36.4186
2018-12-03,24,23.3356,18.6289
2018-12-04,1,21.6737,20.3884
2018-12-04,2,19.8553,26.4347
2018-12-04,3,18.4979,17.1229
2018-12-04,4,19.7968,24.1632
2018-12-04,5,23.9971,20.5479
2018-12-04,6,32.8347,29.1905
2018-12-04,7,37.3079,25.4256
2018-12-04,8,38.1655,30.912
2018-12-04,9,34.311,39.4916
2018-12-04,10,36.9425,20.892
2018-12-04,11,38.5176,20.9061
2018-12-04,12,35.1387,19.0767
2018-12-04,13,33.7596,17.3249
2018-12-04,14,36.8825,20.2441
2018-12-04,15,36.5226,22.2827
2018-12-04,16,36.6509,25.3847
2018-12-04,17,46.0241,30.8352
2018-12-04,18,54.7413,51.0119
2018-12-04,19,46.476,34.2191
2018-12-04,20,47.0461,35.8447
2018-12-04,21,47.9064,50.1588
2018-12-04,22,44.8545,46.2552
2018-12-04,23,41.6432,47.1931
2018-12-04,24,32.0361,34.773
2018-12-05,1,32.9292,29.9169
2018-12-05,2,31.5008,27.6271
2018-12-05,3,30.0865,27.0311
2018-12-05,4,31.6864,26.4032
2018-12-05,5,35.1451,27.0109
2018-12-05,6,40.2317,31.2774
2018-12-05,7,46.4158,55.2158
2018-12-05,8,49.9218,41.4205
2018-12-05,9,50.6227,42.6928
2018-12-05,10,53.1024,39.8709
2018-12-05,11,52.1997,71.4944
2018-12-05,12,50.182,40.9546
2018-12-05,13,45.8731,39.4618
2018-12-05,14,48.3948,38.4555
2018-12-05,15,43.9214,36.676
2018-12-05,16,42.3527,35.5609
2018-12-05,17,46.3068,37.2817
2018-12-05,18,51.4189,91.8425
2018-12-05,19,46.3374,38.1738
2018-12-05,20,44.9411,37.0175
2018-12-05,21,43.6619,42.1999
2018-12-05,22,42.2552,37.0869
2018-12-05,23,39.1719,39.226
2018-12-05,24,34.8032,35.3818
2018-12-14,1,24.1628,19.3684
2018-12-14,2,24.0109,23.2192
2018-12-14,3,24.9874,20.4327
2018-12-14,4,24.6202,20.1793
2018-12-14,5,26.0863,20.21
2018-12-14,6,27.4533,22.5949
2018-12-14,7,29.4886,17.7541
2018-12-14,8,30.5907,19.378
2018-12-14,9,33.5619,21.4613
2018-12-14,10,35.2873,24.1414
2018-12-14,11,33.9625,25.6739
2018-12-14,12,31.3593,23.0795
2018-12-14,13,29.519,22.6921
2018-12-14,14,27.793,21.4304
2018-12-14,15,27.0079,21.2224
2018-12-14,16,27.9326,21.5989
2018-12-14,17,31.9933,23.2337
2018-12-14,18,43.1119,27.5531
2018-12-14,19,35.375,26.4171
2018-12-14,20,35.8824,26.7444
2018-12-14,21,35.5305,26.7574
2018-12-14,22,32.8586,23.904
2018-12-14,23,31.0993,24.5697
2018-12-14,24,25.7886,23.0426
2018-12-15,1,23.2708,21.2185
2018-12-15,2,23.0438,21.2066
2018-12-15,3,23.0059,21.2661
2018-12-15,4,23.2666,22.456
2018-12-15,5,24.7862,22.1302
2018-12-15,6,29.6531,25.7254
